../../data/studio21_generated/competition/2125/report.txt,expert.txt,29.18,32.68
../../data/studio21_generated/competition/2174/report.txt,expert.txt,31.35,33.03
../../data/studio21_generated/competition/2096/report.txt,expert.txt,2.15,3.78
../../data/studio21_generated/competition/2265/report.txt,expert.txt,20.83,26.94
../../data/studio21_generated/competition/2097/report.txt,expert.txt,37.31,41.12
../../data/studio21_generated/competition/2276/report.txt,expert.txt,5.40,7.24
../../data/studio21_generated/competition/2227/report.txt,expert.txt,39.13,43.27
../../data/studio21_generated/competition/2126/report.txt,expert.txt,49.24,51.97
../../data/studio21_generated/competition/2138/report.txt,expert.txt,56.62,55.51
../../data/studio21_generated/competition/2169/report.txt,expert.txt,0.00,1.88
../../data/studio21_generated/competition/2120/report.txt,expert.txt,30.56,29.97
../../data/studio21_generated/competition/2160/report.txt,expert.txt,31.36,36.12
../../data/studio21_generated/competition/2261/report.txt,expert.txt,27.59,30.10
../../data/studio21_generated/competition/2057/report.txt,expert.txt,15.07,16.01
../../data/studio21_generated/competition/2128/report.txt,expert.txt,51.52,45.17
../../data/studio21_generated/competition/2140/report.txt,expert.txt,12.09,16.10
../../data/studio21_generated/competition/2318/report.txt,expert.txt,35.28,36.69
../../data/studio21_generated/competition/2263/report.txt,expert.txt,16.06,12.25
../../data/studio21_generated/competition/2129/report.txt,expert.txt,38.84,38.82
../../data/studio21_generated/competition/2239/report.txt,expert.txt,38.89,40.92
../../data/studio21_generated/competition/2019/report.txt,expert.txt,0.86,1.74
../../data/studio21_generated/competition/2073/report.txt,expert.txt,53.36,54.77
../../data/studio21_generated/competition/2218/report.txt,expert.txt,30.87,35.77
../../data/studio21_generated/competition/2215/report.txt,expert.txt,36.08,38.70
../../data/studio21_generated/competition/2051/report.txt,expert.txt,27.49,30.47
../../data/studio21_generated/competition/2188/report.txt,expert.txt,27.46,28.35
../../data/studio21_generated/competition/2285/report.txt,expert.txt,19.82,20.26
../../data/studio21_generated/competition/2236/report.txt,expert.txt,19.17,21.73
../../data/studio21_generated/competition/2127/report.txt,expert.txt,31.69,32.96
../../data/studio21_generated/competition/2020/report.txt,expert.txt,8.60,9.68
../../data/studio21_generated/competition/2048/report.txt,expert.txt,23.95,25.80
../../data/studio21_generated/competition/2049/report.txt,expert.txt,8.35,10.13
../../data/studio21_generated/competition/2301/report.txt,expert.txt,29.03,31.21
../../data/studio21_generated/competition/2322/report.txt,expert.txt,5.28,6.32
../../data/studio21_generated/competition/2116/report.txt,expert.txt,48.80,45.27
../../data/studio21_generated/competition/2250/report.txt,expert.txt,22.51,24.74
../../data/studio21_generated/competition/2355/report.txt,expert.txt,19.77,23.84
../../data/studio21_generated/competition/2337/report.txt,expert.txt,32.22,35.51
../../data/studio21_generated/competition/2003/report.txt,expert.txt,32.90,31.70
../../data/studio21_generated/competition/2074/report.txt,expert.txt,0.00,2.01
../../data/studio21_generated/competition/2087/report.txt,expert.txt,48.85,52.05
../../data/studio21_generated/competition/2311/report.txt,expert.txt,18.67,26.64
../../data/studio21_generated/competition/2286/report.txt,expert.txt,28.06,27.85
../../data/studio21_generated/competition/2044/report.txt,expert.txt,5.03,6.83
../../data/studio21_generated/competition/2245/report.txt,expert.txt,20.47,22.61
../../data/studio21_generated/competition/2201/report.txt,expert.txt,0.00,1.41
../../data/studio21_generated/competition/2151/report.txt,expert.txt,27.08,27.97
../../data/studio21_generated/competition/2072/report.txt,expert.txt,39.34,43.61
../../data/studio21_generated/competition/2271/report.txt,expert.txt,60.00,58.83
../../data/studio21_generated/competition/2313/report.txt,expert.txt,51.36,52.43
../../data/studio21_generated/competition/2237/report.txt,expert.txt,14.89,17.25
../../data/studio21_generated/competition/2076/report.txt,expert.txt,14.73,18.87
../../data/studio21_generated/competition/2329/report.txt,expert.txt,22.97,24.95
../../data/studio21_generated/competition/2017/report.txt,expert.txt,1.68,3.21
../../data/studio21_generated/competition/2252/report.txt,expert.txt,50.57,50.37
../../data/studio21_generated/competition/2102/report.txt,expert.txt,21.43,25.39
../../data/studio21_generated/competition/2177/report.txt,expert.txt,39.35,41.31
../../data/studio21_generated/competition/2338/report.txt,expert.txt,40.17,41.26
../../data/studio21_generated/competition/2111/report.txt,expert.txt,28.98,33.85
../../data/studio21_generated/competition/2309/report.txt,expert.txt,0.75,1.80
../../data/studio21_generated/competition/2342/report.txt,expert.txt,19.68,21.17
../../data/studio21_generated/competition/2113/report.txt,expert.txt,52.66,51.89
../../data/studio21_generated/competition/2147/report.txt,expert.txt,49.43,50.16
../../data/studio21_generated/competition/2038/report.txt,expert.txt,53.88,54.64
../../data/studio21_generated/competition/2257/report.txt,expert.txt,34.89,35.27
../../data/studio21_generated/competition/2231/report.txt,expert.txt,45.47,45.89
../../data/studio21_generated/competition/2230/report.txt,expert.txt,20.80,22.57
../../data/studio21_generated/competition/2136/report.txt,expert.txt,31.37,31.57
